date,isMonday,isTuesday,isWednesday,isThursday,isFriday,isSaturday,isSunday,hour,isRest,target
2023-12-11 00:00:00,1,0,0,0,0,0,0,0,0,243.0
2023-12-11 00:01:00,1,0,0,0,0,0,0,0,0,248.0
2023-12-11 00:02:00,1,0,0,0,0,0,0,0,0,250.0
2023-12-11 00:03:00,1,0,0,0,0,0,0,0,0,245.0
2023-12-11 00:04:00,1,0,0,0,0,0,0,0,0,236.0
2023-12-11 00:05:00,1,0,0,0,0,0,0,0,0,244.0
2023-12-11 00:06:00,1,0,0,0,0,0,0,0,0,225.0
2023-12-11 00:07:00,1,0,0,0,0,0,0,0,0,218.0
2023-12-11 00:08:00,1,0,0,0,0,0,0,0,0,236.0
2023-12-11 00:09:00,1,0,0,0,0,0,0,0,0,230.0
2023-12-11 00:10:00,1,0,0,0,0,0,0,0,0,228.0
2023-12-11 00:11:00,1,0,0,0,0,0,0,0,0,227.0
2023-12-11 00:12:00,1,0,0,0,0,0,0,0,0,221.0
2023-12-11 00:13:00,1,0,0,0,0,0,0,0,0,222.0
2023-12-11 00:14:00,1,0,0,0,0,0,0,0,0,216.0
2023-12-11 00:15:00,1,0,0,0,0,0,0,0,0,218.0
2023-12-11 00:16:00,1,0,0,0,0,0,0,0,0,209.0
2023-12-11 00:17:00,1,0,0,0,0,0,0,0,0,216.0
2023-12-11 00:18:00,1,0,0,0,0,0,0,0,0,211.0
2023-12-11 00:19:00,1,0,0,0,0,0,0,0,0,206.0
2023-12-11 00:20:00,1,0,0,0,0,0,0,0,0,206.0
2023-12-11 00:21:00,1,0,0,0,0,0,0,0,0,199.0
2023-12-11 00:22:00,1,0,0,0,0,0,0,0,0,188.0
2023-12-11 00:23:00,1,0,0,0,0,0,0,0,0,196.0
2023-12-11 00:24:00,1,0,0,0,0,0,0,0,0,184.0
2023-12-11 00:25:00,1,0,0,0,0,0,0,0,0,186.0
2023-12-11 00:26:00,1,0,0,0,0,0,0,0,0,190.0
2023-12-11 00:27:00,1,0,0,0,0,0,0,0,0,192.0
2023-12-11 00:28:00,1,0,0,0,0,0,0,0,0,183.0
2023-12-11 00:29:00,1,0,0,0,0,0,0,0,0,182.0
2023-12-11 00:30:00,1,0,0,0,0,0,0,0,0,182.0
2023-12-11 00:31:00,1,0,0,0,0,0,0,0,0,176.0
2023-12-11 00:32:00,1,0,0,0,0,0,0,0,0,175.0
2023-12-11 00:33:00,1,0,0,0,0,0,0,0,0,172.0
2023-12-11 00:34:00,1,0,0,0,0,0,0,0,0,175.0
2023-12-11 00:35:00,1,0,0,0,0,0,0,0,0,174.0
2023-12-11 00:36:00,1,0,0,0,0,0,0,0,0,178.0
2023-12-11 00:37:00,1,0,0,0,0,0,0,0,0,178.0
2023-12-11 00:38:00,1,0,0,0,0,0,0,0,0,177.0
2023-12-11 00:39:00,1,0,0,0,0,0,0,0,0,169.0
2023-12-11 00:40:00,1,0,0,0,0,0,0,0,0,169.0
2023-12-11 00:41:00,1,0,0,0,0,0,0,0,0,165.0
2023-12-11 00:42:00,1,0,0,0,0,0,0,0,0,158.0
2023-12-11 00:43:00,1,0,0,0,0,0,0,0,0,156.0
2023-12-11 00:44:00,1,0,0,0,0,0,0,0,0,164.0
2023-12-11 00:45:00,1,0,0,0,0,0,0,0,0,166.0
2023-12-11 00:46:00,1,0,0,0,0,0,0,0,0,166.0
2023-12-11 00:47:00,1,0,0,0,0,0,0,0,0,156.0
2023-12-11 00:48:00,1,0,0,0,0,0,0,0,0,153.0
2023-12-11 00:49:00,1,0,0,0,0,0,0,0,0,149.0
2023-12-11 00:50:00,1,0,0,0,0,0,0,0,0,149.0
2023-12-11 00:51:00,1,0,0,0,0,0,0,0,0,149.0
2023-12-11 00:52:00,1,0,0,0,0,0,0,0,0,149.0
2023-12-11 00:53:00,1,0,0,0,0,0,0,0,0,146.0
2023-12-11 00:54:00,1,0,0,0,0,0,0,0,0,148.0
2023-12-11 00:55:00,1,0,0,0,0,0,0,0,0,141.0
2023-12-11 00:56:00,1,0,0,0,0,0,0,0,0,136.0
2023-12-11 00:57:00,1,0,0,0,0,0,0,0,0,134.0
2023-12-11 00:58:00,1,0,0,0,0,0,0,0,0,135.0
2023-12-11 00:59:00,1,0,0,0,0,0,0,0,0,139.0
2023-12-11 01:00:00,1,0,0,0,0,0,0,1,0,136.0
2023-12-11 01:01:00,1,0,0,0,0,0,0,1,0,132.0
2023-12-11 01:02:00,1,0,0,0,0,0,0,1,0,138.0
2023-12-11 01:03:00,1,0,0,0,0,0,0,1,0,135.0
2023-12-11 01:04:00,1,0,0,0,0,0,0,1,0,137.0
2023-12-11 01:05:00,1,0,0,0,0,0,0,1,0,137.0
2023-12-11 01:06:00,1,0,0,0,0,0,0,1,0,130.0
2023-12-11 01:07:00,1,0,0,0,0,0,0,1,0,123.0
2023-12-11 01:08:00,1,0,0,0,0,0,0,1,0,120.0
2023-12-11 01:09:00,1,0,0,0,0,0,0,1,0,120.0
2023-12-11 01:10:00,1,0,0,0,0,0,0,1,0,117.0
2023-12-11 01:11:00,1,0,0,0,0,0,0,1,0,112.0
2023-12-11 01:12:00,1,0,0,0,0,0,0,1,0,112.0
2023-12-11 01:13:00,1,0,0,0,0,0,0,1,0,124.0
2023-12-11 01:14:00,1,0,0,0,0,0,0,1,0,120.0
2023-12-11 01:15:00,1,0,0,0,0,0,0,1,0,113.0
2023-12-11 01:16:00,1,0,0,0,0,0,0,1,0,113.0
2023-12-11 01:17:00,1,0,0,0,0,0,0,1,0,116.0
2023-12-11 01:18:00,1,0,0,0,0,0,0,1,0,113.0
2023-12-11 01:19:00,1,0,0,0,0,0,0,1,0,115.0
2023-12-11 01:20:00,1,0,0,0,0,0,0,1,0,115.0
2023-12-11 01:21:00,1,0,0,0,0,0,0,1,0,110.0
2023-12-11 01:22:00,1,0,0,0,0,0,0,1,0,111.0
2023-12-11 01:23:00,1,0,0,0,0,0,0,1,0,108.0
2023-12-11 01:24:00,1,0,0,0,0,0,0,1,0,110.0
2023-12-11 01:25:00,1,0,0,0,0,0,0,1,0,118.0
2023-12-11 01:26:00,1,0,0,0,0,0,0,1,0,115.0
2023-12-11 01:27:00,1,0,0,0,0,0,0,1,0,114.0
2023-12-11 01:28:00,1,0,0,0,0,0,0,1,0,110.0
2023-12-11 01:29:00,1,0,0,0,0,0,0,1,0,113.0
2023-12-11 01:30:00,1,0,0,0,0,0,0,1,0,108.0
2023-12-11 01:31:00,1,0,0,0,0,0,0,1,0,109.0
2023-12-11 01:32:00,1,0,0,0,0,0,0,1,0,103.0
2023-12-11 01:33:00,1,0,0,0,0,0,0,1,0,103.0
2023-12-11 01:34:00,1,0,0,0,0,0,0,1,0,91.0
2023-12-11 01:35:00,1,0,0,0,0,0,0,1,0,92.0
2023-12-11 01:36:00,1,0,0,0,0,0,0,1,0,91.0
2023-12-11 01:37:00,1,0,0,0,0,0,0,1,0,87.0
2023-12-11 01:38:00,1,0,0,0,0,0,0,1,0,87.0
2023-12-11 01:39:00,1,0,0,0,0,0,0,1,0,88.0
2023-12-11 01:40:00,1,0,0,0,0,0,0,1,0,94.0
2023-12-11 01:41:00,1,0,0,0,0,0,0,1,0,86.0
2023-12-11 01:42:00,1,0,0,0,0,0,0,1,0,85.0
2023-12-11 01:43:00,1,0,0,0,0,0,0,1,0,84.0
2023-12-11 01:44:00,1,0,0,0,0,0,0,1,0,85.0
2023-12-11 01:45:00,1,0,0,0,0,0,0,1,0,84.0
2023-12-11 01:46:00,1,0,0,0,0,0,0,1,0,85.0
2023-12-11 01:47:00,1,0,0,0,0,0,0,1,0,83.0
2023-12-11 01:48:00,1,0,0,0,0,0,0,1,0,81.0
2023-12-11 01:49:00,1,0,0,0,0,0,0,1,0,86.0
2023-12-11 01:50:00,1,0,0,0,0,0,0,1,0,88.0
2023-12-11 01:51:00,1,0,0,0,0,0,0,1,0,87.0
2023-12-11 01:52:00,1,0,0,0,0,0,0,1,0,81.0
2023-12-11 01:53:00,1,0,0,0,0,0,0,1,0,76.0
2023-12-11 01:54:00,1,0,0,0,0,0,0,1,0,83.0
2023-12-11 01:55:00,1,0,0,0,0,0,0,1,0,85.0
2023-12-11 01:56:00,1,0,0,0,0,0,0,1,0,86.0
2023-12-11 01:57:00,1,0,0,0,0,0,0,1,0,83.0
2023-12-11 01:58:00,1,0,0,0,0,0,0,1,0,83.0
2023-12-11 01:59:00,1,0,0,0,0,0,0,1,0,81.0
2023-12-11 02:00:00,1,0,0,0,0,0,0,2,0,79.0
2023-12-11 02:01:00,1,0,0,0,0,0,0,2,0,84.0
2023-12-11 02:02:00,1,0,0,0,0,0,0,2,0,84.0
2023-12-11 02:03:00,1,0,0,0,0,0,0,2,0,85.0
2023-12-11 02:04:00,1,0,0,0,0,0,0,2,0,84.0
2023-12-11 02:05:00,1,0,0,0,0,0,0,2,0,82.0
2023-12-11 02:06:00,1,0,0,0,0,0,0,2,0,80.0
2023-12-11 02:07:00,1,0,0,0,0,0,0,2,0,76.0
2023-12-11 02:08:00,1,0,0,0,0,0,0,2,0,80.0
2023-12-11 02:09:00,1,0,0,0,0,0,0,2,0,78.0
2023-12-11 02:10:00,1,0,0,0,0,0,0,2,0,79.0
2023-12-11 02:11:00,1,0,0,0,0,0,0,2,0,79.0
2023-12-11 02:12:00,1,0,0,0,0,0,0,2,0,74.0
2023-12-11 02:13:00,1,0,0,0,0,0,0,2,0,75.0
2023-12-11 02:14:00,1,0,0,0,0,0,0,2,0,74.0
2023-12-11 02:15:00,1,0,0,0,0,0,0,2,0,74.0
2023-12-11 02:16:00,1,0,0,0,0,0,0,2,0,72.0
2023-12-11 02:17:00,1,0,0,0,0,0,0,2,0,69.0
2023-12-11 02:18:00,1,0,0,0,0,0,0,2,0,71.0
2023-12-11 02:19:00,1,0,0,0,0,0,0,2,0,74.0
2023-12-11 02:20:00,1,0,0,0,0,0,0,2,0,73.0
2023-12-11 02:21:00,1,0,0,0,0,0,0,2,0,67.0
2023-12-11 02:22:00,1,0,0,0,0,0,0,2,0,55.0
2023-12-11 02:23:00,1,0,0,0,0,0,0,2,0,55.0
2023-12-11 02:24:00,1,0,0,0,0,0,0,2,0,58.0
2023-12-11 02:25:00,1,0,0,0,0,0,0,2,0,62.0
2023-12-11 02:26:00,1,0,0,0,0,0,0,2,0,58.0
2023-12-11 02:27:00,1,0,0,0,0,0,0,2,0,56.0
2023-12-11 02:28:00,1,0,0,0,0,0,0,2,0,60.0
2023-12-11 02:29:00,1,0,0,0,0,0,0,2,0,58.0
2023-12-11 02:30:00,1,0,0,0,0,0,0,2,0,58.0
2023-12-11 02:31:00,1,0,0,0,0,0,0,2,0,62.0
2023-12-11 02:32:00,1,0,0,0,0,0,0,2,0,70.0
2023-12-11 02:33:00,1,0,0,0,0,0,0,2,0,64.0
2023-12-11 02:34:00,1,0,0,0,0,0,0,2,0,64.0
2023-12-11 02:35:00,1,0,0,0,0,0,0,2,0,63.0
2023-12-11 02:36:00,1,0,0,0,0,0,0,2,0,64.0
2023-12-11 02:37:00,1,0,0,0,0,0,0,2,0,58.0
2023-12-11 02:38:00,1,0,0,0,0,0,0,2,0,61.0
2023-12-11 02:39:00,1,0,0,0,0,0,0,2,0,64.0
2023-12-11 02:40:00,1,0,0,0,0,0,0,2,0,60.0
2023-12-11 02:41:00,1,0,0,0,0,0,0,2,0,54.0
2023-12-11 02:42:00,1,0,0,0,0,0,0,2,0,58.0
2023-12-11 02:43:00,1,0,0,0,0,0,0,2,0,60.0
2023-12-11 02:44:00,1,0,0,0,0,0,0,2,0,57.0
2023-12-11 02:45:00,1,0,0,0,0,0,0,2,0,55.0
2023-12-11 02:46:00,1,0,0,0,0,0,0,2,0,55.0
2023-12-11 02:47:00,1,0,0,0,0,0,0,2,0,51.0
2023-12-11 02:48:00,1,0,0,0,0,0,0,2,0,51.0
2023-12-11 02:49:00,1,0,0,0,0,0,0,2,0,53.0
2023-12-11 02:50:00,1,0,0,0,0,0,0,2,0,50.0
2023-12-11 02:51:00,1,0,0,0,0,0,0,2,0,56.0
2023-12-11 02:52:00,1,0,0,0,0,0,0,2,0,54.0
2023-12-11 02:53:00,1,0,0,0,0,0,0,2,0,52.0
2023-12-11 02:54:00,1,0,0,0,0,0,0,2,0,55.0
2023-12-11 02:55:00,1,0,0,0,0,0,0,2,0,65.0
2023-12-11 02:56:00,1,0,0,0,0,0,0,2,0,60.0
2023-12-11 02:57:00,1,0,0,0,0,0,0,2,0,56.0
2023-12-11 02:58:00,1,0,0,0,0,0,0,2,0,57.0
2023-12-11 02:59:00,1,0,0,0,0,0,0,2,0,55.0
2023-12-11 03:00:00,1,0,0,0,0,0,0,3,0,56.0
2023-12-11 03:01:00,1,0,0,0,0,0,0,3,0,56.0
2023-12-11 03:02:00,1,0,0,0,0,0,0,3,0,54.0
2023-12-11 03:03:00,1,0,0,0,0,0,0,3,0,51.0
2023-12-11 03:04:00,1,0,0,0,0,0,0,3,0,56.0
2023-12-11 03:05:00,1,0,0,0,0,0,0,3,0,56.0
2023-12-11 03:06:00,1,0,0,0,0,0,0,3,0,48.0
2023-12-11 03:07:00,1,0,0,0,0,0,0,3,0,45.0
2023-12-11 03:08:00,1,0,0,0,0,0,0,3,0,49.0
2023-12-11 03:09:00,1,0,0,0,0,0,0,3,0,50.0
2023-12-11 03:10:00,1,0,0,0,0,0,0,3,0,44.0
2023-12-11 03:11:00,1,0,0,0,0,0,0,3,0,45.0
2023-12-11 03:12:00,1,0,0,0,0,0,0,3,0,48.0
2023-12-11 03:13:00,1,0,0,0,0,0,0,3,0,49.0
2023-12-11 03:14:00,1,0,0,0,0,0,0,3,0,49.0
2023-12-11 03:15:00,1,0,0,0,0,0,0,3,0,52.0
2023-12-11 03:16:00,1,0,0,0,0,0,0,3,0,51.0
2023-12-11 03:17:00,1,0,0,0,0,0,0,3,0,52.0
2023-12-11 03:18:00,1,0,0,0,0,0,0,3,0,44.0
2023-12-11 03:19:00,1,0,0,0,0,0,0,3,0,42.0
2023-12-11 03:20:00,1,0,0,0,0,0,0,3,0,45.0
2023-12-11 03:21:00,1,0,0,0,0,0,0,3,0,46.0
2023-12-11 03:22:00,1,0,0,0,0,0,0,3,0,38.0
2023-12-11 03:23:00,1,0,0,0,0,0,0,3,0,40.0
2023-12-11 03:24:00,1,0,0,0,0,0,0,3,0,37.0
2023-12-11 03:25:00,1,0,0,0,0,0,0,3,0,42.0
2023-12-11 03:26:00,1,0,0,0,0,0,0,3,0,42.0
2023-12-11 03:27:00,1,0,0,0,0,0,0,3,0,42.0
2023-12-11 03:28:00,1,0,0,0,0,0,0,3,0,34.0
2023-12-11 03:29:00,1,0,0,0,0,0,0,3,0,34.0
2023-12-11 03:30:00,1,0,0,0,0,0,0,3,0,32.0
2023-12-11 03:31:00,1,0,0,0,0,0,0,3,0,37.0
2023-12-11 03:32:00,1,0,0,0,0,0,0,3,0,42.0
2023-12-11 03:33:00,1,0,0,0,0,0,0,3,0,44.0
2023-12-11 03:34:00,1,0,0,0,0,0,0,3,0,44.0
2023-12-11 03:35:00,1,0,0,0,0,0,0,3,0,39.0
2023-12-11 03:36:00,1,0,0,0,0,0,0,3,0,37.0
2023-12-11 03:37:00,1,0,0,0,0,0,0,3,0,33.0
2023-12-11 03:38:00,1,0,0,0,0,0,0,3,0,35.0
2023-12-11 03:39:00,1,0,0,0,0,0,0,3,0,40.0
2023-12-11 03:40:00,1,0,0,0,0,0,0,3,0,44.0
2023-12-11 03:41:00,1,0,0,0,0,0,0,3,0,47.0
2023-12-11 03:42:00,1,0,0,0,0,0,0,3,0,45.0
2023-12-11 03:43:00,1,0,0,0,0,0,0,3,0,44.0
2023-12-11 03:44:00,1,0,0,0,0,0,0,3,0,43.0
2023-12-11 03:45:00,1,0,0,0,0,0,0,3,0,47.0
2023-12-11 03:46:00,1,0,0,0,0,0,0,3,0,41.0
2023-12-11 03:47:00,1,0,0,0,0,0,0,3,0,36.0
2023-12-11 03:48:00,1,0,0,0,0,0,0,3,0,38.0
2023-12-11 03:49:00,1,0,0,0,0,0,0,3,0,35.0
2023-12-11 03:50:00,1,0,0,0,0,0,0,3,0,38.0
2023-12-11 03:51:00,1,0,0,0,0,0,0,3,0,36.0
2023-12-11 03:52:00,1,0,0,0,0,0,0,3,0,31.0
2023-12-11 03:53:00,1,0,0,0,0,0,0,3,0,33.0
2023-12-11 03:54:00,1,0,0,0,0,0,0,3,0,36.0
2023-12-11 03:55:00,1,0,0,0,0,0,0,3,0,35.0
2023-12-11 03:56:00,1,0,0,0,0,0,0,3,0,33.0
2023-12-11 03:57:00,1,0,0,0,0,0,0,3,0,29.0
2023-12-11 03:58:00,1,0,0,0,0,0,0,3,0,30.0
2023-12-11 03:59:00,1,0,0,0,0,0,0,3,0,30.0
2023-12-11 04:00:00,1,0,0,0,0,0,0,4,0,31.0
2023-12-11 04:01:00,1,0,0,0,0,0,0,4,0,30.0
2023-12-11 04:02:00,1,0,0,0,0,0,0,4,0,31.0
2023-12-11 04:03:00,1,0,0,0,0,0,0,4,0,29.0
2023-12-11 04:04:00,1,0,0,0,0,0,0,4,0,29.0
2023-12-11 04:05:00,1,0,0,0,0,0,0,4,0,28.0
2023-12-11 04:06:00,1,0,0,0,0,0,0,4,0,30.0
2023-12-11 04:07:00,1,0,0,0,0,0,0,4,0,28.0
2023-12-11 04:08:00,1,0,0,0,0,0,0,4,0,28.0
2023-12-11 04:09:00,1,0,0,0,0,0,0,4,0,28.0
2023-12-11 04:10:00,1,0,0,0,0,0,0,4,0,30.0
2023-12-11 04:11:00,1,0,0,0,0,0,0,4,0,27.0
2023-12-11 04:12:00,1,0,0,0,0,0,0,4,0,27.0
2023-12-11 04:13:00,1,0,0,0,0,0,0,4,0,28.0
2023-12-11 04:14:00,1,0,0,0,0,0,0,4,0,32.0
2023-12-11 04:15:00,1,0,0,0,0,0,0,4,0,32.0
2023-12-11 04:16:00,1,0,0,0,0,0,0,4,0,33.0
2023-12-11 04:17:00,1,0,0,0,0,0,0,4,0,35.0
2023-12-11 04:18:00,1,0,0,0,0,0,0,4,0,34.0
2023-12-11 04:19:00,1,0,0,0,0,0,0,4,0,34.0
2023-12-11 04:20:00,1,0,0,0,0,0,0,4,0,37.0
2023-12-11 04:21:00,1,0,0,0,0,0,0,4,0,37.0
2023-12-11 04:22:00,1,0,0,0,0,0,0,4,0,35.0
2023-12-11 04:23:00,1,0,0,0,0,0,0,4,0,36.0
2023-12-11 04:24:00,1,0,0,0,0,0,0,4,0,40.0
2023-12-11 04:25:00,1,0,0,0,0,0,0,4,0,42.0
2023-12-11 04:26:00,1,0,0,0,0,0,0,4,0,45.0
2023-12-11 04:27:00,1,0,0,0,0,0,0,4,0,42.0
2023-12-11 04:28:00,1,0,0,0,0,0,0,4,0,40.0
2023-12-11 04:29:00,1,0,0,0,0,0,0,4,0,39.0
2023-12-11 04:30:00,1,0,0,0,0,0,0,4,0,36.0
2023-12-11 04:31:00,1,0,0,0,0,0,0,4,0,36.0
2023-12-11 04:32:00,1,0,0,0,0,0,0,4,0,36.0
2023-12-11 04:33:00,1,0,0,0,0,0,0,4,0,34.0
2023-12-11 04:34:00,1,0,0,0,0,0,0,4,0,38.0
2023-12-11 04:35:00,1,0,0,0,0,0,0,4,0,38.0
2023-12-11 04:36:00,1,0,0,0,0,0,0,4,0,34.0
2023-12-11 04:37:00,1,0,0,0,0,0,0,4,0,35.0
2023-12-11 04:38:00,1,0,0,0,0,0,0,4,0,36.0
2023-12-11 04:39:00,1,0,0,0,0,0,0,4,0,37.0
2023-12-11 04:40:00,1,0,0,0,0,0,0,4,0,36.0
2023-12-11 04:41:00,1,0,0,0,0,0,0,4,0,41.0
2023-12-11 04:42:00,1,0,0,0,0,0,0,4,0,42.0
2023-12-11 04:43:00,1,0,0,0,0,0,0,4,0,38.0
2023-12-11 04:44:00,1,0,0,0,0,0,0,4,0,40.0
2023-12-11 04:45:00,1,0,0,0,0,0,0,4,0,47.0
2023-12-11 04:46:00,1,0,0,0,0,0,0,4,0,46.0
2023-12-11 04:47:00,1,0,0,0,0,0,0,4,0,43.0
2023-12-11 04:48:00,1,0,0,0,0,0,0,4,0,43.0
2023-12-11 04:49:00,1,0,0,0,0,0,0,4,0,47.0
2023-12-11 04:50:00,1,0,0,0,0,0,0,4,0,47.0
2023-12-11 04:51:00,1,0,0,0,0,0,0,4,0,45.0
2023-12-11 04:52:00,1,0,0,0,0,0,0,4,0,45.0
2023-12-11 04:53:00,1,0,0,0,0,0,0,4,0,42.0
2023-12-11 04:54:00,1,0,0,0,0,0,0,4,0,40.0
2023-12-11 04:55:00,1,0,0,0,0,0,0,4,0,44.0
2023-12-11 04:56:00,1,0,0,0,0,0,0,4,0,49.0
2023-12-11 04:57:00,1,0,0,0,0,0,0,4,0,49.0
2023-12-11 04:58:00,1,0,0,0,0,0,0,4,0,48.0
2023-12-11 04:59:00,1,0,0,0,0,0,0,4,0,50.0
2023-12-11 05:00:00,1,0,0,0,0,0,0,5,0,49.0
2023-12-11 05:01:00,1,0,0,0,0,0,0,5,0,47.0
2023-12-11 05:02:00,1,0,0,0,0,0,0,5,0,48.0
2023-12-11 05:03:00,1,0,0,0,0,0,0,5,0,49.0
2023-12-11 05:04:00,1,0,0,0,0,0,0,5,0,48.0
2023-12-11 05:05:00,1,0,0,0,0,0,0,5,0,50.0
2023-12-11 05:06:00,1,0,0,0,0,0,0,5,0,49.0
2023-12-11 05:07:00,1,0,0,0,0,0,0,5,0,51.0
2023-12-11 05:08:00,1,0,0,0,0,0,0,5,0,49.0
2023-12-11 05:09:00,1,0,0,0,0,0,0,5,0,49.0
2023-12-11 05:10:00,1,0,0,0,0,0,0,5,0,51.0
2023-12-11 05:11:00,1,0,0,0,0,0,0,5,0,56.0
2023-12-11 05:12:00,1,0,0,0,0,0,0,5,0,50.0
2023-12-11 05:13:00,1,0,0,0,0,0,0,5,0,46.0
2023-12-11 05:14:00,1,0,0,0,0,0,0,5,0,46.0
2023-12-11 05:15:00,1,0,0,0,0,0,0,5,0,48.0
2023-12-11 05:16:00,1,0,0,0,0,0,0,5,0,42.0
2023-12-11 05:17:00,1,0,0,0,0,0,0,5,0,41.0
2023-12-11 05:18:00,1,0,0,0,0,0,0,5,0,43.0
2023-12-11 05:19:00,1,0,0,0,0,0,0,5,0,46.0
2023-12-11 05:20:00,1,0,0,0,0,0,0,5,0,44.0
2023-12-11 05:21:00,1,0,0,0,0,0,0,5,0,43.0
2023-12-11 05:22:00,1,0,0,0,0,0,0,5,0,46.0
2023-12-11 05:23:00,1,0,0,0,0,0,0,5,0,44.0
2023-12-11 05:24:00,1,0,0,0,0,0,0,5,0,46.0
2023-12-11 05:25:00,1,0,0,0,0,0,0,5,0,47.0
2023-12-11 05:26:00,1,0,0,0,0,0,0,5,0,50.0
2023-12-11 05:27:00,1,0,0,0,0,0,0,5,0,52.0
2023-12-11 05:28:00,1,0,0,0,0,0,0,5,0,48.0
2023-12-11 05:29:00,1,0,0,0,0,0,0,5,0,48.0
2023-12-11 05:30:00,1,0,0,0,0,0,0,5,0,42.0
2023-12-11 05:31:00,1,0,0,0,0,0,0,5,0,42.0
2023-12-11 05:32:00,1,0,0,0,0,0,0,5,0,43.0
2023-12-11 05:33:00,1,0,0,0,0,0,0,5,0,45.0
2023-12-11 05:34:00,1,0,0,0,0,0,0,5,0,41.0
2023-12-11 05:35:00,1,0,0,0,0,0,0,5,0,43.0
2023-12-11 05:36:00,1,0,0,0,0,0,0,5,0,44.0
2023-12-11 05:37:00,1,0,0,0,0,0,0,5,0,42.0
2023-12-11 05:38:00,1,0,0,0,0,0,0,5,0,41.0
2023-12-11 05:39:00,1,0,0,0,0,0,0,5,0,40.0
2023-12-11 05:40:00,1,0,0,0,0,0,0,5,0,44.0
2023-12-11 05:41:00,1,0,0,0,0,0,0,5,0,46.0
2023-12-11 05:42:00,1,0,0,0,0,0,0,5,0,48.0
2023-12-11 05:43:00,1,0,0,0,0,0,0,5,0,44.0
2023-12-11 05:44:00,1,0,0,0,0,0,0,5,0,46.0
2023-12-11 05:45:00,1,0,0,0,0,0,0,5,0,53.0
2023-12-11 05:46:00,1,0,0,0,0,0,0,5,0,52.0
2023-12-11 05:47:00,1,0,0,0,0,0,0,5,0,49.0
2023-12-11 05:48:00,1,0,0,0,0,0,0,5,0,50.0
2023-12-11 05:49:00,1,0,0,0,0,0,0,5,0,45.0
2023-12-11 05:50:00,1,0,0,0,0,0,0,5,0,46.0
2023-12-11 05:51:00,1,0,0,0,0,0,0,5,0,44.0
2023-12-11 05:52:00,1,0,0,0,0,0,0,5,0,48.0
2023-12-11 05:53:00,1,0,0,0,0,0,0,5,0,48.0
2023-12-11 05:54:00,1,0,0,0,0,0,0,5,0,46.0
2023-12-11 05:55:00,1,0,0,0,0,0,0,5,0,45.0
2023-12-11 05:56:00,1,0,0,0,0,0,0,5,0,47.0
2023-12-11 05:57:00,1,0,0,0,0,0,0,5,0,47.0
2023-12-11 05:58:00,1,0,0,0,0,0,0,5,0,46.0
2023-12-11 05:59:00,1,0,0,0,0,0,0,5,0,44.0
2023-12-11 06:00:00,1,0,0,0,0,0,0,6,0,42.0
2023-12-11 06:01:00,1,0,0,0,0,0,0,6,0,49.0
2023-12-11 06:02:00,1,0,0,0,0,0,0,6,0,44.0
2023-12-11 06:03:00,1,0,0,0,0,0,0,6,0,39.0
2023-12-11 06:04:00,1,0,0,0,0,0,0,6,0,44.0
2023-12-11 06:05:00,1,0,0,0,0,0,0,6,0,46.0
2023-12-11 06:06:00,1,0,0,0,0,0,0,6,0,45.0
2023-12-11 06:07:00,1,0,0,0,0,0,0,6,0,42.0
2023-12-11 06:08:00,1,0,0,0,0,0,0,6,0,38.0
2023-12-11 06:09:00,1,0,0,0,0,0,0,6,0,39.0
2023-12-11 06:10:00,1,0,0,0,0,0,0,6,0,45.0
2023-12-11 06:11:00,1,0,0,0,0,0,0,6,0,48.0
2023-12-11 06:12:00,1,0,0,0,0,0,0,6,0,46.0
2023-12-11 06:13:00,1,0,0,0,0,0,0,6,0,47.0
2023-12-11 06:14:00,1,0,0,0,0,0,0,6,0,51.0
2023-12-11 06:15:00,1,0,0,0,0,0,0,6,0,60.0
2023-12-11 06:16:00,1,0,0,0,0,0,0,6,0,59.0
2023-12-11 06:17:00,1,0,0,0,0,0,0,6,0,60.0
2023-12-11 06:18:00,1,0,0,0,0,0,0,6,0,62.0
2023-12-11 06:19:00,1,0,0,0,0,0,0,6,0,65.0
2023-12-11 06:20:00,1,0,0,0,0,0,0,6,0,62.0
2023-12-11 06:21:00,1,0,0,0,0,0,0,6,0,59.0
2023-12-11 06:22:00,1,0,0,0,0,0,0,6,0,62.0
2023-12-11 06:23:00,1,0,0,0,0,0,0,6,0,71.0
2023-12-11 06:24:00,1,0,0,0,0,0,0,6,0,78.0
2023-12-11 06:25:00,1,0,0,0,0,0,0,6,0,71.0
2023-12-11 06:26:00,1,0,0,0,0,0,0,6,0,68.0
2023-12-11 06:27:00,1,0,0,0,0,0,0,6,0,76.0
2023-12-11 06:28:00,1,0,0,0,0,0,0,6,0,78.0
2023-12-11 06:29:00,1,0,0,0,0,0,0,6,0,74.0
2023-12-11 06:30:00,1,0,0,0,0,0,0,6,0,73.0
2023-12-11 06:31:00,1,0,0,0,0,0,0,6,0,73.0
2023-12-11 06:32:00,1,0,0,0,0,0,0,6,0,80.0
2023-12-11 06:33:00,1,0,0,0,0,0,0,6,0,81.0
2023-12-11 06:34:00,1,0,0,0,0,0,0,6,0,82.0
2023-12-11 06:35:00,1,0,0,0,0,0,0,6,0,88.0
2023-12-11 06:36:00,1,0,0,0,0,0,0,6,0,89.0
2023-12-11 06:37:00,1,0,0,0,0,0,0,6,0,85.0
